index,generated_node_name,cell_id,x,y,z,cell_type,cell_type_distribution_weight,cell_type_distribution_probability,color_r,color_g,color_b,color_a,target_node_name,target_geometry_name,marker_shape,source_api_url,source_file_url,source_scene_node
4024,CL_0002144_Capillary_Endothelial_04024,CL_0002144,0.0477484,0.395842,-0.0526861,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4025,CL_0002144_Capillary_Endothelial_04025,CL_0002144,0.0433004,0.436825,-0.0301838,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4026,CL_0002144_Capillary_Endothelial_04026,CL_0002144,0.021454,0.403339,-0.0310534,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4027,CL_0002144_Capillary_Endothelial_04027,CL_0002144,0.0257403,0.399473,-0.0406081,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4028,CL_0002144_Capillary_Endothelial_04028,CL_0002144,0.0777607,0.41797,-0.0181114,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4029,CL_0002144_Capillary_Endothelial_04029,CL_0002144,0.0233553,0.448716,-0.00927075,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4030,CL_0002144_Capillary_Endothelial_04030,CL_0002144,0.071553,0.404347,-0.0147874,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4031,CL_0002144_Capillary_Endothelial_04031,CL_0002144,0.0276197,0.415718,-0.0493519,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4032,CL_0002144_Capillary_Endothelial_04032,CL_0002144,0.0156031,0.444886,-0.0182965,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4033,CL_0002144_Capillary_Endothelial_04033,CL_0002144,0.0243701,0.406656,-0.0195225,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4034,CL_0002144_Capillary_Endothelial_04034,CL_0002144,0.056629,0.421904,-0.0236643,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4035,CL_0002144_Capillary_Endothelial_04035,CL_0002144,0.018948,0.420139,-0.0584552,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4036,CL_0002144_Capillary_Endothelial_04036,CL_0002144,0.0530291,0.442872,-0.0172045,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4037,CL_0002144_Capillary_Endothelial_04037,CL_0002144,0.0535711,0.451815,-0.0217625,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4038,CL_0002144_Capillary_Endothelial_04038,CL_0002144,0.0539387,0.390203,-0.0362265,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4039,CL_0002144_Capillary_Endothelial_04039,CL_0002144,0.0594727,0.394737,-0.0317551,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4040,CL_0002144_Capillary_Endothelial_04040,CL_0002144,0.0671557,0.41813,-0.0158679,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4041,CL_0002144_Capillary_Endothelial_04041,CL_0002144,0.0440853,0.436026,-0.0229825,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4042,CL_0002144_Capillary_Endothelial_04042,CL_0002144,0.0273523,0.43633,-0.00673865,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4043,CL_0002144_Capillary_Endothelial_04043,CL_0002144,0.0515456,0.435047,-0.0167313,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4044,CL_0002144_Capillary_Endothelial_04044,CL_0002144,-0.00294022,0.428215,-0.0245712,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4045,CL_0002144_Capillary_Endothelial_04045,CL_0002144,0.012993,0.464297,-0.026194,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4046,CL_0002144_Capillary_Endothelial_04046,CL_0002144,0.0583522,0.453302,-0.0216678,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4047,CL_0002144_Capillary_Endothelial_04047,CL_0002144,0.0151701,0.464166,-0.0366331,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4048,CL_0002144_Capillary_Endothelial_04048,CL_0002144,0.0198941,0.484276,-0.0206028,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4049,CL_0002144_Capillary_Endothelial_04049,CL_0002144,0.0327974,0.429612,-0.0385796,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4050,CL_0002144_Capillary_Endothelial_04050,CL_0002144,0.0439897,0.469515,-0.0249861,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4051,CL_0002144_Capillary_Endothelial_04051,CL_0002144,0.00608221,0.405426,-0.0308466,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4052,CL_0002144_Capillary_Endothelial_04052,CL_0002144,0.067646,0.406397,-0.0299665,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4053,CL_0002144_Capillary_Endothelial_04053,CL_0002144,0.0528551,0.451372,-0.0180284,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4054,CL_0002144_Capillary_Endothelial_04054,CL_0002144,0.0303108,0.489063,-0.0439773,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4055,CL_0002144_Capillary_Endothelial_04055,CL_0002144,0.0459502,0.391713,-0.0333362,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4056,CL_0002144_Capillary_Endothelial_04056,CL_0002144,0.0514062,0.436187,-0.0197206,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4057,CL_0002144_Capillary_Endothelial_04057,CL_0002144,0.053898,0.437643,-0.0232448,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4058,CL_0002144_Capillary_Endothelial_04058,CL_0002144,0.0396829,0.415528,-0.0108003,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4059,CL_0002144_Capillary_Endothelial_04059,CL_0002144,0.0758787,0.40483,-0.0322377,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4060,CL_0002144_Capillary_Endothelial_04060,CL_0002144,0.0550131,0.39522,-0.0549006,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4061,CL_0002144_Capillary_Endothelial_04061,CL_0002144,-0.000242054,0.431837,-0.019323,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4062,CL_0002144_Capillary_Endothelial_04062,CL_0002144,0.032766,0.438283,-0.00934448,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4063,CL_0002144_Capillary_Endothelial_04063,CL_0002144,0.00806334,0.442548,-0.0254283,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4064,CL_0002144_Capillary_Endothelial_04064,CL_0002144,0.0550924,0.45902,-0.0214882,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4065,CL_0002144_Capillary_Endothelial_04065,CL_0002144,0.0606594,0.395458,-0.0540938,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4066,CL_0002144_Capillary_Endothelial_04066,CL_0002144,0.0563902,0.437835,-0.0232867,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4067,CL_0002144_Capillary_Endothelial_04067,CL_0002144,0.0211585,0.457019,-0.0176307,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4068,CL_0002144_Capillary_Endothelial_04068,CL_0002144,0.00871656,0.402729,-0.0313929,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4069,CL_0002144_Capillary_Endothelial_04069,CL_0002144,0.00375355,0.442412,-0.0234405,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4070,CL_0002144_Capillary_Endothelial_04070,CL_0002144,0.0754892,0.411016,-0.018772,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4071,CL_0002144_Capillary_Endothelial_04071,CL_0002144,0.0784721,0.397995,-0.0380724,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4072,CL_0002144_Capillary_Endothelial_04072,CL_0002144,0.0308532,0.479424,-0.0471317,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4073,CL_0002144_Capillary_Endothelial_04073,CL_0002144,0.0432636,0.435279,-0.00715362,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4074,CL_0002144_Capillary_Endothelial_04074,CL_0002144,0.060521,0.389912,-0.032143,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4075,CL_0002144_Capillary_Endothelial_04075,CL_0002144,0.0165874,0.464797,-0.0185863,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4076,CL_0002144_Capillary_Endothelial_04076,CL_0002144,0.0509049,0.462385,-0.0253766,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4077,CL_0002144_Capillary_Endothelial_04077,CL_0002144,0.0570494,0.417913,-0.0272544,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4078,CL_0002144_Capillary_Endothelial_04078,CL_0002144,0.0577008,0.39961,-0.0217104,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4079,CL_0002144_Capillary_Endothelial_04079,CL_0002144,0.0492406,0.414868,-0.0163014,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4080,CL_0002144_Capillary_Endothelial_04080,CL_0002144,0.0294235,0.417456,-0.0483326,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4081,CL_0002144_Capillary_Endothelial_04081,CL_0002144,0.0354381,0.453912,-0.0347936,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4082,CL_0002144_Capillary_Endothelial_04082,CL_0002144,0.0334117,0.405403,-0.0207771,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4083,CL_0002144_Capillary_Endothelial_04083,CL_0002144,0.0350185,0.417149,-0.0438232,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4084,CL_0002144_Capillary_Endothelial_04084,CL_0002144,0.0172244,0.403432,-0.0551319,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4085,CL_0002144_Capillary_Endothelial_04085,CL_0002144,0.0498413,0.412124,-0.0128552,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4086,CL_0002144_Capillary_Endothelial_04086,CL_0002144,0.0228205,0.46475,-0.0145128,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4087,CL_0002144_Capillary_Endothelial_04087,CL_0002144,0.0567809,0.442602,-0.0241378,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4088,CL_0002144_Capillary_Endothelial_04088,CL_0002144,0.0211683,0.451554,-0.0137775,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
4089,CL_0002144_Capillary_Endothelial_04089,CL_0002144,0.0250388,0.405529,-0.0168522,Capillary Endothelial,4715.516000000001,0.11592609429879099,60,180,75,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
